MGI Gene ID	Gene Symbol	Theiler Stage	Structure Name	MGI anatomy ID	UBERON ID	EMAPA ID	MA ID	MGI Assay ID	MGI Ref ID	PubMed ID
MGI:98884	U2af1	23	humerus	4860887	0000976	18468		MGI:4829043	J:153498	21267068
MGI:98884	U2af1	23	humerus	4860887	0000976	18468		MGI:4829043	J:153498	21267068
MGI:98884	U2af1	23	humerus	4860887	0000976	18468		MGI:4829043	J:153498	21267068
MGI:98884	U2af1	23	humerus	4860887	0000976	18468		MGI:4829043	J:153498	21267068
MGI:98884	U2af1	23	humerus	4860887	0000976	18468		MGI:4829043	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:2443123	Ubxn10	23	humerus	4860887	0000976	18468		MGI:4829067	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:894682	Unc5a	23	humerus	4860887	0000976	18468		MGI:4829099	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:1923839	Unc5cl	23	humerus	4860887	0000976	18468		MGI:4829103	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:98913	Upk2	23	humerus	4860887	0000976	18468		MGI:4829110	J:153498	21267068
MGI:103178	Vegfa	23	humerus	4860887	0000976	18468		MGI:2675083	J:67305	11165481
MGI:103178	Vegfa	23	humerus	4860887	0000976	18468		MGI:2675083	J:67305	11165481
MGI:1201781	Vill	23	humerus	4860887	0000976	18468		MGI:4829160	J:153498	21267068
MGI:1201781	Vill	23	humerus	4860887	0000976	18468		MGI:4829160	J:153498	21267068
MGI:1201781	Vill	23	humerus	4860887	0000976	18468		MGI:4829160	J:153498	21267068
MGI:1201781	Vill	23	humerus	4860887	0000976	18468		MGI:4829160	J:153498	21267068
MGI:1201781	Vill	23	humerus	4860887	0000976	18468		MGI:4829160	J:153498	21267068
MGI:1201781	Vill	23	humerus	4860887	0000976	18468		MGI:4829160	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:1197008	Wisp1	23	humerus	4860887	0000976	18468		MGI:4829219	J:153498	21267068
MGI:98958	Wnt5a	23	humerus	4860887	0000976	18468		MGI:2450641	J:81355	12538525
MGI:98959	Wnt5b	23	humerus	4860887	0000976	18468		MGI:2450651	J:81355	12538525
MGI:2445030	Wscd2	23	humerus	4860887	0000976	18468		MGI:4829233	J:153498	21267068
MGI:2445030	Wscd2	23	humerus	4860887	0000976	18468		MGI:4829233	J:153498	21267068
MGI:2445030	Wscd2	23	humerus	4860887	0000976	18468		MGI:4829233	J:153498	21267068
MGI:2445030	Wscd2	23	humerus	4860887	0000976	18468		MGI:4829233	J:153498	21267068
MGI:2445030	Wscd2	23	humerus	4860887	0000976	18468		MGI:4829233	J:153498	21267068
MGI:2445030	Wscd2	23	humerus	4860887	0000976	18468		MGI:4829233	J:153498	21267068
MGI:2445030	Wscd2	23	humerus	4860887	0000976	18468		MGI:4829233	J:153498	21267068
MGI:2445030	Wscd2	23	humerus	4860887	0000976	18468		MGI:4829233	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1914144	Wwp2	23	humerus	4860887	0000976	18468		MGI:4829234	J:153498	21267068
MGI:1923264	Zc3h18	23	humerus	4860887	0000976	18468		MGI:4829266	J:153498	21267068
MGI:1923264	Zc3h18	23	humerus	4860887	0000976	18468		MGI:4829266	J:153498	21267068
MGI:1923264	Zc3h18	23	humerus	4860887	0000976	18468		MGI:4829266	J:153498	21267068
MGI:1923264	Zc3h18	23	humerus	4860887	0000976	18468		MGI:4829266	J:153498	21267068
MGI:1923264	Zc3h18	23	humerus	4860887	0000976	18468		MGI:4829266	J:153498	21267068
MGI:1923264	Zc3h18	23	humerus	4860887	0000976	18468		MGI:4829266	J:153498	21267068
MGI:1915167	Zcchc3	23	humerus	4860887	0000976	18468		MGI:4829274	J:153498	21267068
MGI:1915167	Zcchc3	23	humerus	4860887	0000976	18468		MGI:4829274	J:153498	21267068
MGI:1915167	Zcchc3	23	humerus	4860887	0000976	18468		MGI:4829274	J:153498	21267068
MGI:1915167	Zcchc3	23	humerus	4860887	0000976	18468		MGI:4829274	J:153498	21267068
MGI:1915167	Zcchc3	23	humerus	4860887	0000976	18468		MGI:4829274	J:153498	21267068
MGI:1915167	Zcchc3	23	humerus	4860887	0000976	18468		MGI:4829274	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2387179	Zcchc6	23	humerus	4860887	0000976	18468		MGI:4829276	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:2384725	Zfp553	23	humerus	4860887	0000976	18468		MGI:4829319	J:153498	21267068
MGI:1916754	Zfp932	23	humerus	4860887	0000976	18468		MGI:4822657	J:153498	21267068
MGI:1916754	Zfp932	23	humerus	4860887	0000976	18468		MGI:4822657	J:153498	21267068
MGI:1916754	Zfp932	23	humerus	4860887	0000976	18468		MGI:4822657	J:153498	21267068
MGI:1916754	Zfp932	23	humerus	4860887	0000976	18468		MGI:4822657	J:153498	21267068
MGI:1916754	Zfp932	23	humerus	4860887	0000976	18468		MGI:4822657	J:153498	21267068
MGI:1916754	Zfp932	23	humerus	4860887	0000976	18468		MGI:4822657	J:153498	21267068
MGI:88445	Col10a1	24	humerus	4860016	0000976	19106		MGI:3687205	J:80666	11702786
MGI:1918605	Col24a1	24	humerus	4860016	0000976	19106		MGI:3759997	J:86359	12874293
MGI:1934569	Cpxm1	24	humerus	4860016	0000976	19106		MGI:3719890	J:53201	10073577
MGI:95524	Fgfr3	24	humerus	4860016	0000976	19106		MGI:3687189	J:80666	11702786
MGI:106604	Gpld1	24	humerus	4860016	0000976	19106		MGI:3687369	J:99694	15946906
MGI:96533	Ihh	24	humerus	4860016	0000976	19106		MGI:3687194	J:80666	11702786
MGI:2147606	Kazald1	24	humerus	4860016	0000976	19106		MGI:3837970	J:139122	18757743
MGI:106591	Matn1	24	humerus	4860016	0000976	19106		MGI:3576359	J:74049	11102754
MGI:109613	Matn2	24	humerus	4860016	0000976	19106		MGI:3576372	J:74049	11102754
MGI:1328350	Matn3	24	humerus	4860016	0000976	19106		MGI:3576371	J:74049	11102754
MGI:97011	Mmp9	24	humerus	4860016	0000976	19106		MGI:3687209	J:80666	11702786
MGI:1913900	Nepn	24	humerus	4860016	0000976	19106		MGI:3837816	J:139122	18757743
MGI:97503	Pcna	24	humerus	4860016	0000976	19106		MGI:3687185	J:80666	11702786
MGI:97503	Pcna	24	humerus	4860016	0000976	19106		MGI:3687185	J:80666	11702786
MGI:105373	Ptch1	24	humerus	4860016	0000976	19106		MGI:3687196	J:80666	11702786
MGI:97801	Pth1r	24	humerus	4860016	0000976	19106		MGI:3687191	J:80666	11702786
MGI:97800	Pthlh	24	humerus	4860016	0000976	19106		MGI:3687202	J:80666	11702786
MGI:108027	Ptprv	24	humerus	4860016	0000976	19106		MGI:3579494	J:89221	15042706
MGI:99829	Runx2	24	humerus	4860016	0000976	19106		MGI:3687206	J:80666	11702786
MGI:98371	Sox9	24	humerus	4860016	0000976	19106		MGI:3687128	J:80666	11702786
MGI:1915777	Ucma	24	humerus	4860016	0000976	19106		MGI:3776651	J:130737	17707622
MGI:88156	Bglap	25	humerus	4860017	0000976	19106		MGI:3587995	J:99840	15990875
MGI:88157	Bglap2	25	humerus	4860017	0000976	19106		MGI:5085921	J:99840	15990875
MGI:88445	Col10a1	25	humerus	4860017	0000976	19106		MGI:5439289	J:53540	10072783
MGI:88467	Col1a1	25	humerus	4860017	0000976	19106		MGI:5439365	J:53540	10072783
MGI:1333784	Hdac5	25	humerus	4860017	0000976	19106		MGI:3587993	J:99840	15990875
MGI:1333784	Hdac5	25	humerus	4860017	0000976	19106		MGI:3587993	J:99840	15990875
MGI:2183426	Rspo1	25	humerus	4860017	0000976	19106		MGI:3698274	J:116140	17035101
MGI:1922667	Rspo2	25	humerus	4860017	0000976	19106		MGI:3698277	J:116140	17035101
MGI:1920030	Rspo3	25	humerus	4860017	0000976	19106		MGI:3698278	J:116140	17035101
MGI:1924467	Rspo4	25	humerus	4860017	0000976	19106		MGI:3698281	J:116140	17035101
MGI:99829	Runx2	25	humerus	4860017	0000976	19106		MGI:3587992	J:99840	15990875
MGI:99829	Runx2	25	humerus	4860017	0000976	19106		MGI:3587992	J:99840	15990875
MGI:99829	Runx2	25	humerus	4860017	0000976	19106		MGI:5439265	J:53540	10072783
MGI:99829	Runx2	25	humerus	4860017	0000976	19106		MGI:5439265	J:53540	10072783
MGI:98389	Spp1	25	humerus	4860017	0000976	19106		MGI:5439354	J:53540	10072783
MGI:2665790	Tnn	25	humerus	4860017	0000976	19106		MGI:3711200	J:121509	17395156
MGI:88156	Bglap	26	humerus	4860018	0000976	19106		MGI:5302043	J:57297	10465785
MGI:88157	Bglap2	26	humerus	4860018	0000976	19106		MGI:5302239	J:57297	10465785
MGI:88179	Bmp3	26	humerus	4860018	0000976	19106		MGI:5302044	J:57297	10465785
MGI:88452	Col2a1	26	humerus	4860018	0000976	19106		MGI:5285588	J:167066	20978074
MGI:96533	Ihh	26	humerus	4860018	0000976	19106		MGI:5302036	J:57297	10465785
MGI:1891344	Prg4	26	humerus	4860018	0000976	19106		MGI:5285587	J:167066	20978074
MGI:105373	Ptch1	26	humerus	4860018	0000976	19106		MGI:5302037	J:57297	10465785
MGI:97801	Pth1r	26	humerus	4860018	0000976	19106		MGI:5302042	J:57297	10465785
MGI:99829	Runx2	26	humerus	4860018	0000976	19106		MGI:5302041	J:57297	10465785
MGI:1915777	Ucma	26	humerus	4860018	0000976	19106		MGI:3776651	J:130737	17707622
MGI:1915777	Ucma	26	humerus	4860018	0000976	19106		MGI:5285589	J:167066	20978074
MGI:104717	Meis1	19	leg	4854165	0000978	17253		MGI:5297982	J:80020	12441290
MGI:108564	Meis2	19	leg	4854165	0000978	17253		MGI:5297968	J:80020	12441290
MGI:2676825	Mir140	19	leg	4854165	0000978	17253		MGI:3665454	J:111442	16828749
MGI:2676825	Mir140	19	leg	4854165	0000978	17253		MGI:3665454	J:111442	16828749
MGI:2676825	Mir140	19	leg	4854165	0000978	17253		MGI:3665454	J:111442	16828749
MGI:2676825	Mir140	19	leg	4854165	0000978	17253		MGI:3665454	J:111442	16828749
MGI:1341430	Myom1	20	leg	4854908	0000978	17489		MGI:5289953	J:166500	18177667
MGI:1328358	Myom2	20	leg	4854908	0000978	17489		MGI:5289958	J:166500	18177667
MGI:2685280	Myom3	20	leg	4854908	0000978	17489		MGI:5289959	J:166500	18177667
MGI:1344424	Osr1	20	leg	4854908	0000978	17489		MGI:2429511	J:56366	10473132
MGI:1344424	Osr1	20	leg	4854908	0000978	17489		MGI:2429511	J:56366	10473132
MGI:107558	Sema3a	21	leg	4855842	0000978	17489		MGI:3044159	J:34073	8817451
MGI:107556	Sema5a	21	leg	4855842	0000978	17489		MGI:3044160	J:34073	8817451
MGI:1341430	Myom1	22	leg	4856963	0000978	17489		MGI:5289953	J:166500	18177667
MGI:1328358	Myom2	22	leg	4856963	0000978	17489		MGI:5289958	J:166500	18177667
MGI:2685280	Myom3	22	leg	4856963	0000978	17489		MGI:5289959	J:166500	18177667
MGI:99433	Arf4	23	leg	4857880	0000978	17489		MGI:4823209	J:153498	21267068
MGI:1914416	Arl8b	23	leg	4857880	0000978	17489		MGI:4823245	J:153498	21267068
MGI:1914416	Arl8b	23	leg	4857880	0000978	17489		MGI:4823245	J:153498	21267068
MGI:88355	Cdh2	23	leg	4857880	0000978	17489		MGI:4823768	J:153498	21267068
MGI:88355	Cdh2	23	leg	4857880	0000978	17489		MGI:4823768	J:153498	21267068
MGI:88355	Cdh2	23	leg	4857880	0000978	17489		MGI:4823768	J:153498	21267068
MGI:88355	Cdh2	23	leg	4857880	0000978	17489		MGI:4823768	J:153498	21267068
MGI:894686	Col9a3	23	leg	4857880	0000978	17489		MGI:4823997	J:153498	21267068
MGI:894686	Col9a3	23	leg	4857880	0000978	17489		MGI:4823997	J:153498	21267068
MGI:894686	Col9a3	23	leg	4857880	0000978	17489		MGI:4823997	J:153498	21267068
MGI:894686	Col9a3	23	leg	4857880	0000978	17489		MGI:4823997	J:153498	21267068
MGI:894686	Col9a3	23	leg	4857880	0000978	17489		MGI:4823997	J:153498	21267068
MGI:894686	Col9a3	23	leg	4857880	0000978	17489		MGI:4823997	J:153498	21267068
MGI:88491	Crabp2	23	leg	4857880	0000978	17489		MGI:4824040	J:153498	21267068
MGI:88491	Crabp2	23	leg	4857880	0000978	17489		MGI:4824040	J:153498	21267068
MGI:88491	Crabp2	23	leg	4857880	0000978	17489		MGI:4824040	J:153498	21267068
MGI:103010	Epb4.1l1	23	leg	4857880	0000978	17489		MGI:4824570	J:153498	21267068
MGI:103010	Epb4.1l1	23	leg	4857880	0000978	17489		MGI:4824570	J:153498	21267068
MGI:103010	Epb4.1l1	23	leg	4857880	0000978	17489		MGI:4824570	J:153498	21267068
MGI:1346091	Fbln5	23	leg	4857880	0000978	17489		MGI:4824790	J:153498	21267068
MGI:1346091	Fbln5	23	leg	4857880	0000978	17489		MGI:4824790	J:153498	21267068
MGI:1346091	Fbln5	23	leg	4857880	0000978	17489		MGI:4824790	J:153498	21267068
MGI:1346091	Fbln5	23	leg	4857880	0000978	17489		MGI:4824790	J:153498	21267068
MGI:1346091	Fbln5	23	leg	4857880	0000978	17489		MGI:4824790	J:153498	21267068
MGI:1346091	Fbln5	23	leg	4857880	0000978	17489		MGI:4824790	J:153498	21267068
MGI:1346091	Fbln5	23	leg	4857880	0000978	17489		MGI:4824790	J:153498	21267068
MGI:104566	Fgd1	23	leg	4857880	0000978	17489		MGI:4824836	J:153498	21267068
MGI:104566	Fgd1	23	leg	4857880	0000978	17489		MGI:4824836	J:153498	21267068
MGI:104566	Fgd1	23	leg	4857880	0000978	17489		MGI:4824836	J:153498	21267068
MGI:104566	Fgd1	23	leg	4857880	0000978	17489		MGI:4824836	J:153498	21267068
MGI:2148705	Foxp2	23	leg	4857880	0000978	17489		MGI:4824915	J:153498	21267068
MGI:2148705	Foxp2	23	leg	4857880	0000978	17489		MGI:4824915	J:153498	21267068
MGI:2148705	Foxp2	23	leg	4857880	0000978	17489		MGI:4824915	J:153498	21267068
MGI:2148705	Foxp2	23	leg	4857880	0000978	17489		MGI:4824915	J:153498	21267068
MGI:95688	Gdf5	23	leg	4857880	0000978	17489		MGI:4825034	J:153498	21267068
MGI:95688	Gdf5	23	leg	4857880	0000978	17489		MGI:4825034	J:153498	21267068
MGI:95688	Gdf5	23	leg	4857880	0000978	17489		MGI:4825034	J:153498	21267068
MGI:95688	Gdf5	23	leg	4857880	0000978	17489		MGI:4825034	J:153498	21267068
MGI:1917770	Glipr2	23	leg	4857880	0000978	17489		MGI:4825074	J:153498	21267068
MGI:1917770	Glipr2	23	leg	4857880	0000978	17489		MGI:4825074	J:153498	21267068
MGI:96615	Itgb6	23	leg	4857880	0000978	17489		MGI:4825656	J:153498	21267068
MGI:1914163	Kdelr2	23	leg	4857880	0000978	17489		MGI:4825741	J:153498	21267068
MGI:1914163	Kdelr2	23	leg	4857880	0000978	17489		MGI:4825741	J:153498	21267068
MGI:1914163	Kdelr2	23	leg	4857880	0000978	17489		MGI:4825741	J:153498	21267068
MGI:1341171	Lect1	23	leg	4857880	0000978	17489		MGI:4825896	J:153498	21267068
MGI:1341171	Lect1	23	leg	4857880	0000978	17489		MGI:4825896	J:153498	21267068
MGI:1341171	Lect1	23	leg	4857880	0000978	17489		MGI:4825896	J:153498	21267068
MGI:2443538	Msrb3	23	leg	4857880	0000978	17489		MGI:4826471	J:153498	21267068
MGI:1858196	Mybph	23	leg	4857880	0000978	17489		MGI:4826530	J:153498	21267068
MGI:1858196	Mybph	23	leg	4857880	0000978	17489		MGI:4826530	J:153498	21267068
MGI:1858196	Mybph	23	leg	4857880	0000978	17489		MGI:4826530	J:153498	21267068
MGI:1858196	Mybph	23	leg	4857880	0000978	17489		MGI:4826530	J:153498	21267068
MGI:1858196	Mybph	23	leg	4857880	0000978	17489		MGI:4826530	J:153498	21267068
MGI:1858196	Mybph	23	leg	4857880	0000978	17489		MGI:4826530	J:153498	21267068
MGI:97273	Mylpf	23	leg	4857880	0000978	17489		MGI:4826555	J:153498	21267068
MGI:97273	Mylpf	23	leg	4857880	0000978	17489		MGI:4826555	J:153498	21267068
MGI:97273	Mylpf	23	leg	4857880	0000978	17489		MGI:4826555	J:153498	21267068
MGI:97273	Mylpf	23	leg	4857880	0000978	17489		MGI:4826555	J:153498	21267068
MGI:97273	Mylpf	23	leg	4857880	0000978	17489		MGI:4826555	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1096391	Nrxn1	23	leg	4857880	0000978	17489		MGI:4826800	J:153498	21267068
MGI:1925502	Nxpe2	23	leg	4857880	0000978	17489		MGI:4824747	J:153498	21267068
MGI:1925502	Nxpe2	23	leg	4857880	0000978	17489		MGI:4824747	J:153498	21267068
MGI:1925502	Nxpe2	23	leg	4857880	0000978	17489		MGI:4824747	J:153498	21267068
MGI:1923748	Paqr4	23	leg	4857880	0000978	17489		MGI:4827045	J:153498	21267068
MGI:1923748	Paqr4	23	leg	4857880	0000978	17489		MGI:4827045	J:153498	21267068
MGI:1923748	Paqr4	23	leg	4857880	0000978	17489		MGI:4827045	J:153498	21267068
MGI:1923748	Paqr4	23	leg	4857880	0000978	17489		MGI:4827045	J:153498	21267068
MGI:1923748	Paqr4	23	leg	4857880	0000978	17489		MGI:4827045	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1923727	Pcolce2	23	leg	4857880	0000978	17489		MGI:4827099	J:153498	21267068
MGI:1353470	Pdlim4	23	leg	4857880	0000978	17489		MGI:4827134	J:153498	21267068
MGI:1353470	Pdlim4	23	leg	4857880	0000978	17489		MGI:4827134	J:153498	21267068
MGI:1353470	Pdlim4	23	leg	4857880	0000978	17489		MGI:4827134	J:153498	21267068
MGI:1353470	Pdlim4	23	leg	4857880	0000978	17489		MGI:4827134	J:153498	21267068
MGI:1353470	Pdlim4	23	leg	4857880	0000978	17489		MGI:4827134	J:153498	21267068
MGI:107374	Pitx1	23	leg	4857880	0000978	17489		MGI:4827224	J:153498	21267068
MGI:1931295	Rab27b	23	leg	4857880	0000978	17489		MGI:4827571	J:153498	21267068
MGI:98181	Rrm2	23	leg	4857880	0000978	17489		MGI:4827817	J:153498	21267068
MGI:98181	Rrm2	23	leg	4857880	0000978	17489		MGI:4827817	J:153498	21267068
MGI:98181	Rrm2	23	leg	4857880	0000978	17489		MGI:4827817	J:153498	21267068
MGI:98181	Rrm2	23	leg	4857880	0000978	17489		MGI:4827817	J:153498	21267068
MGI:98181	Rrm2	23	leg	4857880	0000978	17489		MGI:4827817	J:153498	21267068
MGI:98181	Rrm2	23	leg	4857880	0000978	17489		MGI:4827817	J:153498	21267068
MGI:2385131	Sh3glb2	23	leg	4857880	0000978	17489		MGI:4828040	J:153498	21267068
MGI:2385131	Sh3glb2	23	leg	4857880	0000978	17489		MGI:4828040	J:153498	21267068
MGI:2446256	Spire2	23	leg	4857880	0000978	17489		MGI:4828415	J:153498	21267068
MGI:2446256	Spire2	23	leg	4857880	0000978	17489		MGI:4828415	J:153498	21267068
MGI:1916042	Srpx2	23	leg	4857880	0000978	17489		MGI:4828450	J:153498	21267068
MGI:1916042	Srpx2	23	leg	4857880	0000978	17489		MGI:4828450	J:153498	21267068
MGI:1916042	Srpx2	23	leg	4857880	0000978	17489		MGI:4828450	J:153498	21267068
MGI:1916042	Srpx2	23	leg	4857880	0000978	17489		MGI:4828450	J:153498	21267068
MGI:1916042	Srpx2	23	leg	4857880	0000978	17489		MGI:4828450	J:153498	21267068
MGI:1916042	Srpx2	23	leg	4857880	0000978	17489		MGI:4828450	J:153498	21267068
MGI:1916042	Srpx2	23	leg	4857880	0000978	17489		MGI:4828450	J:153498	21267068
